"displayUrl","caption","ownerFullName","ownerUsername","url","commentsCount","firstComment","likesCount","timestamp","queryTag"
"https://scontent-atl3-2.cdninstagram.com/v/t51.2885-15/627242584_3961615044130921_4013008777449795460_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QFvVT9guWU_9v_w-TL3vryKtyF_-WTa-u40Ia_OcsJcOSo7a_KWK0XpHFZ5tEcV4dU&_nc_ohc=Us__Z1zRFPYQ7kNvwFKXw7H&_nc_gid=zqmmcERgyYx_5G-nhOVj5A&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfuflTLHzknD2ETyGGaczhyjROsIc7mnbJ5PnpEiiLzNhw&oe=699E74F0&_nc_sid=10d13b","Me confunden, pero no canto. 
Defiendo el agua, los animales y los árboles.

Creo en una política que cuide la vida, Antioquia y la forma en la que convivimos.
Soy Cami de Ambiente y quiero llevar estas causas al Congreso.

Vota 111 por el Nuevo Liberalismo. 💚🌱

#camideambiente #leycontraelruido #bienestaranimal #medioambiente #turismo","Camilo Quintero Giraldo","camideambiente","https://www.instagram.com/p/DUYZb3-Dvi1/","7","Jajajajaa guapote","109","2026-02-05T15:29:15.000Z",
"https://scontent-dfw6-1.cdninstagram.com/v/t51.2885-15/624237475_18525302758070113_2108155783703251603_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-dfw6-1.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QHX_Ir9lPIeSCr63q4F-Cj0JwV0n1O5JQk5RUSG4lH3lxLVs7PtPhVwqM_HMgsh69M&_nc_ohc=BOSrZHuJgKkQ7kNvwF0DNij&_nc_gid=80EEIH3EXuW8uLPRn74yYg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfteJmE04xSzKTpoYMvcLjlZ6ZJ_tK0Dtcy7H2DVYRyeew&oe=699E6E9C&_nc_sid=10d13b","Una inundación más en Medellín que deja daños materiales y afectaciones graves en la movilidad.

En Medellín necesitamos tomar decisiones entendiendo nuestra realidad climática, no más improvisaciones. 

No necesitamos mar, necesitamos cumplir las leyes que nos ayuden a planear nuestro futuro como la Ley de Ciudades Verdes que @davalho y yo sacamos adelante en el Congreso. 

#camideambiente #Medellín #aguacero","Camilo Quintero Giraldo","camideambiente","https://www.instagram.com/p/DUFF2pQlPHg/","32","Mucho concreto y después el alcalde sale a distorsionar los desastres, Cambiaron la filtración de los arboles y las zonas verdes por la canalización de el concreto y asfalto y no lo proyectaron. LAS CONSTRUCTORAS SE CAGARON EN MEDELLIN.","322","2026-01-29T03:30:24.000Z",
"https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/625051718_18526806169070113_2978087731950115223_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QFQuRg6VvhrvMSlpbvB48EOGu-rhG1AaBkXij3Cq_ILUV-b-x7Gog7il9MJTQEMElI&_nc_ohc=ED_QbbbHEcMQ7kNvwEUVsgQ&_nc_gid=UnUqh04ynjcOZqvLbfFKwg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AftXJJCjWR7G91_O2740H8XOyuwJXz3STY4F_Qrw21QKdA&oe=699E5D15&_nc_sid=10d13b","Estoy volanteando todos los días contándole a los vecinos sobre nuestra lucha contra el ruido. 
Recuerda que tenemos derecho a vivir tranquilos y a descansar en nuestra ciudad. 

Ya lideré la Ley Contra el Ruido, Ahora voy por la curul para hacerlas cumplir. 

Mira la cara de Galán y vota 111 por el Nuevo Liberalismo ❤️ 
#camideambiente","Camilo Quintero Giraldo","camideambiente","https://www.instagram.com/p/DUUSX6QiFze/","4","Estuviera en granada Antioquia estaba al lado suyo en esta gestión de verdad que si 🙌","130","2026-02-04T01:08:32.000Z",
"https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/623683941_18525397207070113_6698183793276814835_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QFrU-ELHWcNvEo8TRw7bNEe5tuCFIZcC6AGtBgm9QvoPD96-SKzBmLUJbxksOr5odQ&_nc_ohc=Tjmst13ww2MQ7kNvwHACfp9&_nc_gid=PodZ3tPluvJObTddAxg33A&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afvas3WqlitieUtzmrVgO8neQhMhPlERQ64ROmybwhL1Dw&oe=699E5EF1&_nc_sid=10d13b","Conocimos la nueva aerolínea @tukairlines , una iniciativa de @mauriciofacio_ que le muestra a los turistas lo maravillosa que es Medellín a través de un vuelo de realidad aumentada sobre la ciudad.

Tuk Airlines apuesta por atraer mejores turistas: personas interesadas en conocer la Medellín real, no la versión que a veces se ve en Netflix.

Junto a @davalho , trabajé en el Congreso por la Ley de Turismo Responsable, una iniciativa que busca impulsar proyectos como este, para que el turismo crezca de manera ordenada, genere oportunidades y respete a nuestras comunidades locales.

Si quieres un turismo responsable mira la cara de Galán y vota 111 Nuevo Liberalismo ❤️","Camilo Quintero Giraldo","camideambiente","https://www.instagram.com/p/DUGN5sWjfAN/","99","👏yooooquiero esa experiencia 😮","2803","2026-01-29T14:00:08.000Z",
"https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/627917817_18526712503070113_1251621790504952202_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QGMYMOoFViomh9nKmvdGVfkOVD31ghvFF9gxmFJq12h6Z6Zb6nDRXl7aLteyC8Pe8U&_nc_ohc=pVySQa7O85gQ7kNvwEWc-YM&_nc_gid=wl2lBFNoH8fU5hPIR3eFHg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afvt0E79drnJs_0KwaZa5Ro3Cyp1mBfWOubIycI0CAgs1A&oe=699E76DE&_nc_sid=10d13b","Como Alejandro, muchas personas sufren todos los días el ruido en sus propios hogares. Un ruido que arrebata la tranquilidad, afecta la salud y termina desplazando a quienes solo quieren vivir en paz.

Con la Ley contra el Ruido no buscamos silencios absolutos; buscamos acuerdos entre vecinos, mejorar la convivencia y construir ciudades más sanas y habitables.

✅ Seguiré defendiendo esta causa en el Congreso, con un compromiso firme con Antioquia y su gente.

#camideambiente #leycontraelruido #medellín  #MedellínColombia","Camilo Quintero Giraldo","camideambiente","https://www.instagram.com/p/DUTb8TjipmM/","44","Venga a barrancabermeja es un caos","267","2026-02-03T17:12:49.000Z",
"https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/626405504_18550175551002283_7593683393868938799_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QGS2ukFog0q_0rg1lltPhWhC9nw9-0xrNASf59hfa0uR_wfEi22cL2AnMDBgSDX7GI&_nc_ohc=RbNTBVlbTj4Q7kNvwGRaLzk&_nc_gid=mgscUelJxtpX3MJsm_VkpQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AftXJowTSn2qtHXWEFs4ilye-7-dAAz38UKHWIFp3nVh8Q&oe=699E64FB&_nc_sid=10d13b","Creo en @camideambiente, en su compromiso y su capacidad para defender a Antioquia, la naturaleza y su gente. 

Hoy me sumo a esta ruta colectiva que lo llevará a la Cámara de Representantes, para cuidar lo que somos y lo que amamos como departamento.","Daniel Carvalho","davalho","https://www.instagram.com/p/DUTFDMCCjCB/","26","👏👏👏👏👏","320","2026-02-03T13:56:41.000Z",
"https://instagram.fagc1-1.fna.fbcdn.net/v/t51.2885-15/624847629_18525915784070113_63466957058714286_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=instagram.fagc1-1.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2QHMHd-6gw9tMrAUXIxypW7jLq5g0xHWzLbOOsjfdSyCZ1Y4kiVadrdajvJvWsURZRo&_nc_ohc=fENnojBS7csQ7kNvwG88BSw&_nc_gid=IMF4amSY_MUIV7c6AWxlZA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afsfoypqf7yGAlkxLn74l4JOEJwNFYjzF7MnceYUOWysGw&oe=699E7A15&_nc_sid=10d13b","El ruido no es un problema menor en nuestras ciudades. Genera conflictos, deteriora los barrios, afecta la salud y expulsa a las personas.

Seguiré defendiendo esta causa y exigiendo el cumplimiento de la #LeyContraElRuido, promoviendo acuerdos que nos permitan construir ciudades más habitables, con menos conflictos y mejor convivencia.

✨Mira la cara de Galán y marca el 111 por el Nuevo Liberalismo✨","Camilo Quintero Giraldo","camideambiente","https://www.instagram.com/p/DUMAc3wAsKX/","2","La venia bendita del poderoso divino jiji","-1","2026-01-31T19:57:51.000Z",
"https://scontent-phl2-1.cdninstagram.com/v/t51.2885-15/624641648_18525820717070113_7551365987443719797_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-phl2-1.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QG_qhGumGxUsE8LolrrmFQIAjuoYSI8i1UjEW9hZaXbm42peLv3pvRYhjMX6GPnqZU&_nc_ohc=JtJKrEcERPsQ7kNvwEoAIuz&_nc_gid=n7iNHdnSNMPKSlTaayFtCw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfvPSnzeiYP2wuci8g_5li6Ipshxmx217XEHt7DogyREyg&oe=699E661F&_nc_sid=10d13b","La serenidad es una decisión política: nos permite convivir, disentir y construir desde la diferencia. Como líder de la Ley contra el Ruido, mi motivación con esta normativa ha sido aportarle a nuestro departamento más serenidad, facilitar acuerdos y reducir conflictos.

Esa es una causa que seguiré defendiendo en el Congreso de la República.

Mira la cara de Galán y marca el 111 por el Nuevo Liberalismo.

#Camideambiente #leycontraelruido","Camilo Quintero Giraldo","camideambiente","https://www.instagram.com/p/DUI73Zvjmov/","3","pensar Y sentir antes de responder ❤️","-1","2026-01-30T15:20:12.000Z",
"https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/624769623_18525114544070113_336324328428200961_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QEr3t6Hv1yTHLP9APIyY-WQCR0uIwGi5odE5S4Zq1xtCc_LapOpSn3QHqUbK_hG6q8&_nc_ohc=NYs6QQMbaSgQ7kNvwHpZFUj&_nc_gid=aDrtrsCpopZaPtsmB8k7eg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afsri_LXkXD9kD7NIQvqhvflkY_iT4nNqKHC2fQcmAYgZA&oe=699E78B2&_nc_sid=10d13b","La Ley Contra el Ruido no busca imponer silencio absoluto, sino promover acuerdos entre vecinos, reducir conflictos y encontrar puntos de equilibrio que nos permitan vivir en armonía.

Desde el Congreso seguiré trabajando para que esta ley se implemente en Antioquia y para que nuestras ciudades sean más serenas y más habitables.

Mira la cara de Galán y marca 111 por el Nuevo Liberalismo❤️","Camilo Quintero Giraldo","camideambiente","https://www.instagram.com/p/DUDkABGFNIy/","8","Si vas a acabar con ese ruido te doy mi voto 10000 y colocare a mi familia y amigos a votar por ti tambien","151","2026-01-28T13:15:14.000Z",
"https://scontent-atl3-3.cdninstagram.com/v/t51.2885-15/626230605_2111589616275777_1591445290748994022_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QGqcnm75Ro4RomMRLduO99jaM8L1gNA7fTtp4ntEy-sgr-VIdZJuX-jVrwVeCVnbVs&_nc_ohc=7Geuk9k2Po8Q7kNvwGi07p7&_nc_gid=5ZwATc-fUb50kcJbQ_8NeQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfshkK2bOoqgzZFSXFry4Y5CnuY00v6vOFhoX3SWnn7duA&oe=699E8677&_nc_sid=10d13b","Las causas que defendemos no pueden quedarse solas.

Antioquia, su gente, su naturaleza y su cultura necesitan ser defendidas en el Congreso.

Cuando Antioquia llama, hay que responder: 1️⃣1️⃣1️⃣","Daniel Carvalho","davalho","https://www.instagram.com/p/DUQgY3uitmz/","20","Si no empiezan a obligar a la policía que deben hacer valer la ley y empezar a afectar el bolsillo de los que generan el ruido con las respectivas multas, la lise la seguirán pasando por la galleta","436","2026-02-02T13:59:49.000Z",
